Optimizer,Fold,NB_bal_acc_train_fitness,NB_bal_acc_train_std_dev,NB_bal_acc_train_ci_min,NB_bal_acc_train_ci_max,NB_bal_acc_test_fitness,NB_bal_acc_test_std_dev,NB_bal_acc_test_ci_min,NB_bal_acc_test_ci_max,root_leanness_train_fitness,root_leanness_train_std_dev,root_leanness_train_ci_min,root_leanness_train_ci_max,root_leanness_test_fitness,root_leanness_test_std_dev,root_leanness_test_ci_min,root_leanness_test_ci_max
NSGA3 NB,0,0.8607378630609313,0.0174408898971316,0.8238112619909744,0.8929813283753377,0.8229301256283597,0.0241694380752724,0.7870241348481039,0.8670597198678219,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.7822027169414502,0.0141135337212946,0.7563963901864977,0.8105595772649387,0.7620605604109684,0.0181795894292341,0.739613078005217,0.78951465614417,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.779484510433005,0.0212135745306274,0.7380348269889626,0.8215223956210714,0.7212326978077275,0.0206738034983419,0.6840856360947418,0.7518443481421352,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.7778693374408037,0.0206359375781392,0.7406701704308309,0.8204390560010337,0.7414724324899777,0.0252959909315147,0.7189610142442842,0.7932171191228805,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.7778351674310809,0.0196630516470502,0.7361524576997159,0.8118642751045678,0.7663971753580088,0.0198395533080209,0.7293153414243256,0.7918488626935656,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.8526831483573785,0.0190766991909385,0.8126961706251006,0.8876115037555692,0.8176722894301797,0.0325111693070528,0.7636518578422432,0.8590042873797515,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8490664872730591,0.018150396637928,0.8117986134365692,0.8801987819467806,0.8525486147765179,0.01728646841893,0.8299454582043124,0.8810957458571814,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.7706113489653643,0.0204004089248659,0.7293168551151088,0.8067989860016509,0.7112711053830665,0.0280780764600177,0.6636785032112149,0.7439447006290427,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.7701268141988142,0.0221606474937319,0.7292751693447763,0.8131439067984956,0.7874385536498972,0.0226346820805566,0.7640768671348895,0.8339139608764025,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.8474726819007877,0.0188036461963208,0.8058650766922292,0.8758046569801915,0.8181154120906491,0.0376425019599205,0.7659048368220185,0.8707972381670186,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8465233357911005,0.0187386877194846,0.8125241760447844,0.8829348644394944,0.8169745137344707,0.0343176587749001,0.7583072417864578,0.8601816171790803,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8459738508195145,0.0193433233052934,0.8054142106915458,0.8784982535943298,0.819199077106499,0.0294756820339217,0.7673744039467159,0.8459538481765464,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8458233388988639,0.0168677495831419,0.812543015958742,0.8788288089308177,0.8325894412259522,0.0232812053798242,0.8082755428167057,0.8689553700116459,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8453978635541903,0.0163223202312459,0.8124413146502754,0.874544470985626,0.8154690413556812,0.0209527088614922,0.7701342637671065,0.8274783771998193,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.7657388113778741,0.0192042587445644,0.7318637639429085,0.8054267983013411,0.6879778660066226,0.0285222110685431,0.6385007080339551,0.7251894269653475,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.8421847304891072,0.019383007733722,0.8014232415536389,0.8756363100693361,0.8191165480429141,0.0234865378806457,0.781754596011912,0.8486855066784358,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8421773967268373,0.0191515131047324,0.8046085280969473,0.8754876167895675,0.7777904256394059,0.0331730580559406,0.7213054965032235,0.824941911909216,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.7637760009121336,0.019420488836898,0.7249849659013365,0.798297764809796,0.7298270493245406,0.0173030303717565,0.7276397129183948,0.7738350574019852,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.8411206866650092,0.0196616328084514,0.7992575973253415,0.8734105848470486,0.8106219191445995,0.0246076579668083,0.7645766081530154,0.8299690498703416,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.7624552522203688,0.0196337572986472,0.7214876621196047,0.7955756247898018,0.7476153834739789,0.0235822298074162,0.7136863895919573,0.7830998297744212,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.83794248849585,0.0164734944070666,0.8078031266973137,0.8698332483840522,0.8204933984992617,0.0171424057574088,0.789960104194716,0.842962049213234,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8377930695638819,0.0178847099107441,0.80227296540382,0.8752675698616615,0.7757643653917763,0.0179908530722727,0.7611558502338721,0.8060431711225768,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.7601571028146932,0.020764000237206,0.7156842114685527,0.7987648334307571,0.7465205308710278,0.0251834333936097,0.7071360210397392,0.7763415511614445,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.8375030864577682,0.0191875792866942,0.8007236887512377,0.8742992522277995,0.8145828902460022,0.0325006572197489,0.750355897691316,0.8488280994081734,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.837148947180629,0.0171168172807118,0.80717128396705,0.8721290161304609,0.7744761206252707,0.0149518535525456,0.7579218659748213,0.8023993723536047,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8368670160214771,0.0213595743787339,0.794247623533205,0.875351319635443,0.8037350525004021,0.0333940205360598,0.7384813346974298,0.8448624308360526,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8362993104181944,0.0189977777737579,0.8001041569019831,0.8716322932235687,0.8196609242548536,0.032802634040827,0.7676110916395881,0.8701502937573933,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.7584284701856748,0.015912145883246,0.7284384319079474,0.7889928251120889,0.7969044299783056,0.0211878510129139,0.7657916753217848,0.8341307930664311,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.8351267024890212,0.01725951463679,0.8036550318519438,0.8668723146183683,0.7704853081073264,0.0155792024275867,0.7592669933020711,0.8043026313262359,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8349455044262125,0.0185496170948832,0.798383116761332,0.8710404642559859,0.7777904256394059,0.021770737745659,0.7458283025063277,0.8063565396367347,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8348579798385858,0.0179490398382559,0.805037729660536,0.8740419871034506,0.8304236185744094,0.0208868257660232,0.7983968758584269,0.8551264071643683,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8345208610402091,0.0170075087043638,0.8000089186637459,0.8673350505525449,0.8027288997985528,0.0118132911278363,0.7763568261491002,0.8075511868279412,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8343766299849283,0.0169872548521414,0.8019829760308396,0.8689713611997222,0.8605550644793638,0.0224337490935199,0.8175017487937772,0.8791892423433834,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8337477482219964,0.017091755574529,0.8024227967062697,0.8723827786097978,0.7852190541330832,0.0214634954429804,0.745354108546888,0.8037311341169019,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8334222031628056,0.0175151964769229,0.7987285024698628,0.8620981118629601,0.8196158206142243,0.0165389483994751,0.7799483925919288,0.8298260265122478,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.886194050797045,0.0169816823558688,0.8531635483436029,0.9169576756693194,0.8526509046518458,0.0187322517989843,0.8179236132301028,0.8659451733002245,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579
NSGA3 NB,0,0.833149813631235,0.0171902700372732,0.8013606167184645,0.8672513857551908,0.770095862312128,0.018400608743531,0.7596817195079905,0.8115030798222218,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8330958640696038,0.0200675453569536,0.7898302226279836,0.8674231243984176,0.813866342956778,0.0362939610389932,0.7549324375348575,0.8512972768177827,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8329542069067755,0.0173243601941585,0.7997908651691104,0.8699522899888039,0.8029461274108367,0.0128145420221391,0.7975299262639299,0.8357672369116368,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8326546821730803,0.0210425664060253,0.7861813108027594,0.8686616455730708,0.7935551961395995,0.0224494188959881,0.7783186248161033,0.83648305057907,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8323289920249783,0.0194964189379332,0.7959648323233347,0.8709017160398403,0.8054202799628902,0.0227415052955121,0.764230730218318,0.8279223929241385,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.7548497334356419,0.0203089965022926,0.7195489192866025,0.7959450470447078,0.7276526534483558,0.0421559829184465,0.6562867797808413,0.7827706099174084,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.8317370772695745,0.0177709450538714,0.7948449624310412,0.8620886556856424,0.7699323115651151,0.0211291898432541,0.7266614063314357,0.7929185110435464,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8316010119352338,0.0181231758089446,0.7965902023505775,0.8660683862355618,0.7832254496644548,0.0138565772990565,0.7679203744667441,0.8108187825113632,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.7540024474603065,0.0174484006035039,0.7202435281618007,0.7886386900091977,0.7383693020146842,0.023393096221555,0.6907962240092411,0.7481402077896961,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.8840782616824532,0.0177367225620058,0.849069081706013,0.9161844100392728,0.8532089650492714,0.0234272647682198,0.7973901453526447,0.8671242156567821,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579
NSGA3 NB,0,0.8312690810135445,0.0178958973363439,0.7973312267878907,0.8664055449285986,0.7995994137233302,0.01707010502198,0.7736970531534023,0.8235552136127772,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8311159952004414,0.0171060678004652,0.7981842363416303,0.860391466746925,0.7955549243401149,0.011837124190095,0.7895300038023931,0.8232283738494172,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8304871134375095,0.0171728864386622,0.7949998074351642,0.8638307331988629,0.817954381494836,0.0193122278325801,0.8032271960510105,0.8570203740267844,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8303562359798562,0.0167396441351684,0.7970158563176826,0.8614203109933438,0.7872699390476702,0.0150907412585047,0.7637104666902258,0.8040533505244855,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.7529213139178539,0.020169050391921,0.7135571725702395,0.7931349637311568,0.7383054738861696,0.0385030520874307,0.6812199883188692,0.7948071300700482,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.8301837767337682,0.0176365238102565,0.7975678138263913,0.8649026202118666,0.821370976384299,0.0178138296143391,0.7940851685361715,0.8455838153413082,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8829237292960656,0.0161130771626145,0.8506034541504441,0.913930517396961,0.8460673982642046,0.0172718448358183,0.8242346912280638,0.8626706197551508,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579
NSGA3 NB,0,0.8297475756452922,0.0195068069025764,0.792129939863855,0.8659250966790168,0.8303339765607097,0.018088244338559,0.8023273610972257,0.856150444434229,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.7520770859703365,0.0191887840079777,0.7123571239456881,0.7884921204617232,0.7368238369561095,0.0303938084322993,0.6918896802880133,0.7691754969424613,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.8820551850321754,0.0166821402989343,0.848452915475972,0.9096737253738932,0.8535821594021542,0.0221651350305383,0.812475861068857,0.8789138423500836,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579
NSGA3 NB,0,0.7518885541452577,0.0197344201415337,0.7145764623499422,0.794053003758207,0.7506263282315582,0.0344017118209602,0.6802560986698157,0.7902246797194221,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.8291902749431939,0.0200952147476496,0.7862840485231014,0.8619566532309136,0.8000637574700697,0.0258589440358694,0.7551236291318724,0.828815726896085,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8290877306734764,0.0169195757943336,0.7942991113569164,0.8582660360627681,0.7791809602812394,0.0175606826402243,0.757926516792042,0.8037331643821768,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.7515996261031672,0.0210304114539578,0.7101838827138107,0.7873635362946365,0.7365118563692817,0.0233377628678229,0.7029111854733782,0.7735959004968678,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.5773502691896257
NSGA3 NB,0,0.8288019875442785,0.017242763908613,0.7958309743013873,0.8615047105857249,0.7919211018383678,0.0146808393620251,0.7767214543241342,0.816016315992109,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.828756631710457,0.0169815173406903,0.7953790425549342,0.8647162380183168,0.8149272324005711,0.0200187290402818,0.7904446595099965,0.8556418794641406,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8810642571340533,0.0162655363617527,0.8469112543147754,0.9092174520715586,0.8613465568257588,0.018679843411221,0.8164606253592305,0.8672997416707523,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579
NSGA3 NB,0,0.8281759786284706,0.0209925356675646,0.782453954669768,0.8648314262909034,0.8107080046832417,0.0188386347235584,0.7868294922869807,0.8389359205181942,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8280581937384323,0.0191303207111922,0.7905615978077848,0.863384152716706,0.8359898317787298,0.0352243657816886,0.7901502307649886,0.8845162263864605,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3 NB,0,0.8279968724898717,0.016637362041986,0.7999847770859807,0.8655786179685594,0.7953701054012022,0.020404378218753,0.7699701668312806,0.8272517819059395,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
